datetime,condtemp2019,condtemp2018,condtemp2017,condtemp2016,condtemp2015,condtemp2014,condtemp2013,condtemp2012,condtemp2011,condtemp2010,condtemp2009,condtemp2008,condtemp2007,condtemp2006,condtemp2005,condtemp2004,condtemp2003,condtemp2002,condtemp2001,condtemp2000,condtemp1999,condtemp1998,condtemp1997,condtemp1996,condtemp1995,condtemp1994,condtemp1993,condtemp1992,condtemp1991,condtemp1990
05/01/1980 09:00,70.569,21.082,29.813,70.569,37.392,46.627,24.836,70.569,70.569,31.83,62.699,70.569,56.263,60.179,63.193,21.701,21.769,23.854,66.651,42.061,50.741,48.15,20.23,68.225,71.431,39.898,69.096,22.642,70.569,20.11
05/01/1980 10:00,70.632,20.039,26.251,70.632,36.582,44.36,23.626,26.683,68.754,33.241,56.661,70.632,43.439,55.706,50.662,22.37,30.641,24.474,69.553,56.131,70.632,59.161,20.118,68.088,70.632,42.512,70.632,20.235,70.632,20.029
05/01/1980 11:00,70.695,20.066,25.858,70.695,37.445,44.965,23.296,26.691,69.336,33.91,55.347,70.695,44.911,56.418,55.075,22.384,32.828,24.796,70.542,55.345,70.695,64.979,20.12,68.028,70.695,42.782,70.695,20.222,70.695,20.029
05/01/1980 12:00,70.757,20.299,23.749,70.757,38.858,50.145,22.996,26.7,69.544,35.796,46.622,69.544,62.612,61.66,69.129,23.459,44.507,27.313,70.757,54.764,70.757,70.757,20.055,67.805,70.757,55.433,70.757,20.173,70.757,20.029
05/01/1980 13:00,70.818,20.438,23.391,70.818,36.978,51.515,22.837,26.708,69.996,35.724,44.732,68.699,65.405,62.514,69.66,23.662,46.99,27.683,70.818,56.713,70.818,70.818,20.045,68.343,70.818,59.995,70.818,20.204,70.818,20.029
05/01/1980 14:00,71.845,21.327,22.716,70.878,28.088,56.936,22.245,70.878,70.817,32.898,37.907,65.609,71.779,72.313,70.878,23.978,65.016,28.22,70.878,64.206,70.878,70.878,NaN,70.924,70.878,69.53,70.878,20.545,70.878,20.028
05/01/1980 15:00,71.367,21.472,22.753,70.938,26.868,58.742,21.844,70.938,70.913,31.667,37.765,65.641,71.47,69.181,70.938,24.442,63.218,29.062,70.938,64.91,70.938,70.938,NaN,70.938,70.938,71.401,70.938,20.531,70.938,20.028
05/01/1980 16:00,68.554,21.067,22,70.997,23.82,61.276,21.425,70.997,70.997,28.683,35.776,58.912,70.613,71.078,70.997,30.949,57.354,35.44,54.365,67.336,65.651,58.914,NaN,70.997,70.997,70.997,70.997,20.311,70.997,20.038
05/01/1980 17:00,68.148,20.985,21.696,71.056,24.297,60.294,21.141,71.056,71.056,28.51,34.803,59.213,71.207,72.059,71.056,32.246,56.118,35.965,48.24,67.058,61.932,55.67,NaN,71.056,71.056,71.056,71.056,20.357,71.056,20.037
05/01/1980 18:00,65.987,21.911,20.717,71.114,27.946,61.611,20.462,71.114,70.25,26.678,28.441,62.386,71.114,71.114,71.114,41.274,40.53,43.675,25.353,67.61,51.096,39.541,NaN,71.114,71.114,71.114,71.114,21.013,71.114,20.068
05/01/1980 19:00,66.064,22.075,20.574,71.171,28.36,66.314,20.678,71.171,70.477,25.448,27.155,59.037,71.171,71.171,71.171,43.081,38.281,45.062,26.036,68.236,49.417,40.451,NaN,71.171,71.171,70.418,71.171,21.1,71.171,20.073
05/01/1980 20:00,65.512,21.955,20.117,71.228,27.006,70.06,22.504,71.228,70.914,23.533,22.055,53.591,71.228,71.967,71.228,52.969,33.661,55.937,36.072,71.131,49.853,43.678,20.075,71.228,71.228,69.171,71.228,23.566,71.228,20.203
05/01/1980 21:00,65.04,21.572,20.094,71.284,26.892,70.529,26.159,71.284,72.125,22.925,21.598,51.821,71.284,70.988,71.284,54.501,36.134,56.47,36.184,71.4,49.534,41.838,20.075,71.284,71.284,71.541,71.284,24.337,71.284,20.256
05/01/1980 22:00,68.044,21.221,20.126,71.339,27.751,67.695,28.346,71.339,70.345,22.81,20.143,37.62,50.552,64.659,71.339,58.182,56.867,55.362,43.106,71.339,43.262,35.86,NaN,71.339,71.339,71.339,71.887,31.8,71.339,20.574
05/01/1980 23:00,68.075,21.023,20.123,71.394,27.797,68.181,26.838,71.394,69.839,25.114,20.097,36.094,46.429,62.817,71.394,57.412,63.607,55.94,42.055,71.394,42.811,34.568,NaN,71.394,71.394,71.394,70.416,30.749,71.394,20.667
06/01/1980 00:00,66.387,21.212,20.149,71.449,27.067,71.449,28.022,71.449,69.969,27.672,NaN,33.302,31.096,55.384,71.449,58.437,71.566,53.864,33.904,71.449,42.277,32.427,NaN,71.449,71.449,71.449,62.371,24.039,71.449,21.899
06/01/1980 01:00,64.737,21.417,20.159,71.503,26.653,71.503,29.846,71.503,69.513,25.855,NaN,33.727,30.545,55.185,71.503,60.141,71.503,53.734,33.027,72.04,43.102,34.663,NaN,71.503,71.503,71.598,60.558,23.49,71.503,22.216
06/01/1980 02:00,53.734,21.303,20.202,71.556,24.701,71.556,48.432,71.556,68.924,22.938,NaN,34.669,25.879,47.403,71.556,67.793,71.556,53.91,28.621,71.556,48.7,52.47,20.071,71.556,70.647,57.445,44.853,21.111,71.556,24.42
06/01/1980 03:00,51.62,21.049,20.199,71.608,24.946,71.608,44.731,71.608,70.623,22.881,NaN,34.253,25.983,47.793,71.608,67.512,71.608,53.475,29.179,71.608,48.465,52.341,20.074,71.608,70.008,61.335,43.203,20.839,71.608,24.945
06/01/1980 04:00,43.758,20.286,20.211,71.661,25.798,71.661,39.371,71.661,71.661,23.215,NaN,31.033,26.053,50.396,71.661,63.913,71.661,49.337,34.643,71.661,51.58,71.661,20.124,71.661,62.139,65.741,32.284,20.083,71.661,28.088
06/01/1980 05:00,42.446,20.28,20.263,71.712,26.187,71.712,40.582,71.712,71.936,22.634,NaN,31.044,25.616,49.535,71.712,62.793,71.712,48.491,35.813,71.712,56.901,71.712,20.135,71.712,59.951,59.297,32.273,20.051,71.712,28.811
06/01/1980 06:00,37.517,20.475,20.663,71.763,28.535,71.763,46.253,71.763,62.834,20.798,20.008,33.099,27.143,48.655,71.763,61.741,71.763,31.166,42.874,71.763,71.52,71.763,20.146,71.763,45.723,35.854,33.429,20.085,26.832,33.252
06/01/1980 07:00,37.405,20.529,20.771,71.814,29.182,71.814,50.243,71.814,58.262,20.444,20.009,33.389,28.066,48.217,71.814,61.999,71.814,31.375,44.474,71.814,71.658,71.814,20.145,71.814,43.946,38.625,33.851,20.079,26.839,34.361
06/01/1980 08:00,35.355,21.402,21.308,71.864,31.721,71.864,62.322,68.89,54.186,20.375,20.034,34.19,35.651,45.596,71.864,66.948,71.864,28.553,64.694,71.864,68.683,71.864,20.119,71.864,33.187,64.23,33.018,20.035,26.846,42.774
06/01/1980 09:00,34.736,21.958,21.442,71.914,32.228,71.914,66.286,66.949,50.557,20.676,20.163,33.681,37.348,46.168,71.914,67.079,71.914,27.948,68.76,71.914,67.891,71.914,20.107,71.914,31.8,62.466,32.288,20.047,26.852,44.124
06/01/1980 10:00,31.683,20.983,29.489,71.963,32.793,71.963,73.67,61.817,42.778,20.545,20.425,37.271,45.339,44.348,70.624,68.9,71.963,32.406,71.497,71.963,64.12,71.963,20.083,71.963,24.257,48.128,32.81,20.787,26.859,44.931
06/01/1980 11:00,32.367,20.667,30.888,73.034,32.622,72.011,71.857,66.69,36.904,20.381,20.492,38.579,47.167,43.704,71.712,69.762,72.011,32.147,72.223,72.011,62.354,72.011,20.063,72.011,23.667,46.724,32.129,21.466,26.865,45.265
06/01/1980 12:00,29.794,20.136,34.351,70.578,33.525,72.06,63.232,72.06,27.584,20.153,20.99,49.092,47.506,40.311,72.214,72.06,71.331,30.427,72.06,72.06,56.8,72.06,20.03,72.06,20.863,31.56,27.34,52.21,26.872,46.449
06/01/1980 13:00,28.184,20.152,34.027,70.006,34.524,72.107,59.705,72.107,26.332,20.115,21.193,50.418,48.33,41.034,72.511,72.107,70.095,30.472,72.107,72.107,57.008,72.107,20.031,72.107,20.602,30.983,26.716,57.096,26.878,46.091
06/01/1980 14:00,25.835,20.306,33.117,70.589,39.838,72.155,52.27,69.859,24.369,20.076,23.696,56.661,46.072,46.176,72.155,72.155,67.249,29.385,72.155,72.155,59.662,72.155,NaN,72.155,20.101,24.456,23.625,72.155,26.884,51.806
06/01/1980 15:00,26.83,20.285,33.906,72.141,39.513,72.201,47.808,71.26,22.367,20.085,24.374,59.089,43.798,47.397,72.201,72.201,64.303,29.781,72.201,72.201,62.463,72.201,NaN,72.201,20.087,25.135,23.426,72.201,26.89,54.505
06/01/1980 16:00,30.887,20.382,40.599,74.197,39.095,72.248,41.791,66.2,20.284,20.136,30.822,70.029,41.445,51.832,72.248,73.002,49.806,34.909,72.248,72.248,66.946,74.309,NaN,72.248,20.009,31.681,21.909,72.248,72.248,68.242
06/01/1980 17:00,31.577,20.517,42.666,73.331,39.334,72.294,37.961,62.893,20.137,20.41,32.642,72.897,40.52,51.596,72.294,71.102,48.445,34.533,72.294,72.294,66.569,70.986,NaN,72.294,20.009,31.175,21.929,72.294,72.294,69.047
06/01/1980 18:00,32.921,22.617,49.64,69.088,38.307,72.339,32.329,57.249,20.085,20.814,45.796,52.568,36.229,47.311,72.339,67.811,39.132,31.505,72.339,73.025,64.688,54.223,20.031,72.339,NaN,40.632,20.785,72.339,72.339,70.399
06/01/1980 19:00,31.781,23.848,50.73,68.44,39.327,72.384,27.351,60.952,20.078,20.793,48.222,51.292,35.476,46.7,72.384,68.214,37.137,30.517,72.384,72.358,64.233,53.913,20.03,72.384,NaN,42.52,20.457,72.384,72.384,71.289
06/01/1980 20:00,27.147,35.605,59.46,70.524,49.622,72.429,21.149,67.366,20.068,20.974,71.562,45.011,29.587,43.158,72.429,68.792,28.056,25.29,72.429,61.437,61.507,57.524,20.029,72.429,NaN,46.991,20.03,72.429,72.429,68.554
06/01/1980 21:00,26.49,37.02,61.539,71.988,52.256,72.473,20.598,67.825,20.081,21.146,74.77,45.281,28.785,43.185,72.473,68.45,27.136,24.636,72.473,53.676,61.177,56.414,20.029,72.473,NaN,46.474,20.042,72.473,72.473,69.255
06/01/1980 22:00,37.046,45.795,63.719,69.582,50.025,72.517,20.313,72.517,21.531,20.736,72.517,44.159,21.42,42.579,72.517,67.757,26.567,21.724,72.517,23.194,34.77,45.338,26.932,72.564,NaN,38.566,21.86,72.517,72.517,64.559
06/01/1980 23:00,36.293,44.826,65.483,71.028,56.871,72.56,20.165,72.56,24.063,21,72.56,43.934,21.263,42.802,72.56,68.402,26.027,21.49,72.56,22.073,34.541,45.897,NaN,72.35,NaN,40.499,21.354,72.56,72.56,65.073
07/01/1980 00:00,34.237,42.935,73.272,72.759,67.432,72.603,20.147,72.244,31.357,21.903,72.603,48.428,21.447,41.604,72.603,71.209,22.456,20.282,72.603,20.24,39.402,54.358,NaN,72.603,NaN,62.739,20.181,72.603,72.603,64.798
07/01/1980 01:00,33.307,41.222,73.029,73.44,63.465,72.646,20.1,73.475,31.307,22.502,72.646,50.837,21.999,41.17,72.646,70.247,22.045,20.205,72.646,20.115,41.759,57.999,NaN,72.646,NaN,63.177,20.266,72.646,72.646,65.72
07/01/1980 02:00,31.483,35.584,69.541,72.688,46.958,72.688,20.086,72.688,24.572,23.381,54.941,66.1,32.603,38.568,72.688,60.982,20.599,20.098,72.688,NaN,47.856,59.275,NaN,73.552,20.11,56.851,22.422,72.688,58.331,63.081
07/01/1980 03:00,31.358,35.542,70.49,72.73,44.654,72.73,20.105,72.73,22.816,23.135,55.331,69.354,35.41,39.028,72.73,60.813,20.496,20.104,72.73,NaN,49.086,60.236,NaN,73.491,20.11,54.117,22.846,72.73,54.028,63.852
07/01/1980 04:00,32.315,35.23,72.467,72.634,39.426,72.771,20.104,72.771,20.752,23.988,56.53,71.608,50.971,41.706,72.771,60.992,20.151,20.095,71.569,20.037,63.583,64.806,NaN,77.039,20.072,60.327,22.872,72.771,34.63,66.425
07/01/1980 05:00,31.758,34.299,72.527,72.86,38.989,72.813,20.107,72.813,20.447,24.065,57.663,73.027,52.836,42.205,72.813,59.287,20.071,20.084,71.609,20.11,66.18,66.022,NaN,76.684,20.03,59.86,22.116,72.813,31.957,67.476
07/01/1980 06:00,24.801,28.936,72.827,72.853,38.931,72.853,20.166,72.853,20.164,24.694,57.123,72.853,69.738,45.557,72.853,41.804,20.04,20.009,72.9,24.964,72.853,71.844,NaN,72.402,NaN,69.014,20.686,72.853,24.971,66.905
07/01/1980 07:00,23.86,28.3,72.867,72.894,38.396,72.894,20.363,72.894,20.013,25.296,56.306,72.894,70.627,45.433,72.894,39.422,20.039,NaN,73.374,27.498,72.894,71.805,NaN,72.42,NaN,66.138,20.752,72.894,25.666,65.947
07/01/1980 08:00,22.605,26.032,62.194,72.934,38.462,72.934,20.596,72.934,NaN,27.47,52.025,72.934,72.934,42.711,72.934,29.165,20.029,NaN,73.784,55.993,63.579,64.55,NaN,73.272,NaN,70.023,21.869,72.934,30.442,58.413
07/01/1980 09:00,22.772,25.889,57.006,72.973,40.82,72.973,20.682,72.973,NaN,27.22,51.741,72.973,72.973,42.177,72.973,28.14,20.032,NaN,72.973,58.628,60.706,61.34,NaN,72.536,NaN,70.723,22.1,72.973,33.77,56.433
07/01/1980 10:00,30.218,25.99,32.794,73.013,51.072,73.013,20.492,73.013,20.035,25.657,43.812,73.013,73.013,42.455,73.013,22.662,NaN,NaN,73.601,69.719,48.238,53.237,NaN,63.826,NaN,73.06,24.717,73.013,62.615,43.351
07/01/1980 11:00,35.707,25.294,31.655,73.052,56.895,73.052,20.822,73.052,20.078,24.342,42.466,73.052,73.052,41.767,73.052,22.544,NaN,NaN,73.426,71.784,45.882,51.586,NaN,62.359,NaN,73.007,24.942,73.052,67.222,43.899
07/01/1980 12:00,65.123,23.239,30.149,73.09,70.794,73.09,22.677,73.09,22.827,22.058,36.921,73.09,73.09,37.956,73.09,22.068,20.012,NaN,72.99,73.09,34.487,47.021,NaN,57.509,NaN,71.802,27.731,73.09,73.09,40.164
07/01/1980 13:00,67.425,23.61,30.39,73.128,70.375,73.128,23.907,73.128,24.618,21.525,36.705,73.128,73.128,38.032,73.128,21.785,20.103,NaN,73.128,73.128,34.498,46.724,NaN,56.21,25.592,72.423,29.059,73.128,73.128,39.229
07/01/1980 14:00,73.166,25.462,33.676,73.166,68.126,73.166,26.661,73.166,34.649,20.826,37.463,73.166,73.166,38.331,73.166,20.593,20.229,NaN,73.166,73.166,36.895,46.351,NaN,60.843,NaN,73.433,38.888,73.166,73.166,37.717
07/01/1980 15:00,73.204,25.552,35.072,73.204,68.645,73.204,28.55,73.204,46.574,20.699,37.52,73.204,73.204,38.591,73.204,20.597,20.266,NaN,73.204,73.204,37.504,46.644,NaN,60.625,NaN,74.059,39.515,73.204,73.204,38.149
07/01/1980 16:00,73.241,25.899,41.167,73.241,72.688,73.241,28.245,73.241,67.391,20.489,35.084,73.241,73.241,39.1,73.241,21.193,20.299,NaN,73.241,73.241,37.663,47.233,NaN,56.932,20.032,73.241,45.338,73.241,73.241,41.934
07/01/1980 17:00,73.278,26.07,41.881,73.278,73.278,73.278,29.237,73.278,68.889,20.436,34.922,73.278,73.278,39.477,73.278,21.552,20.197,NaN,73.278,73.278,37.773,47.128,NaN,56.625,20.029,73.278,47.085,73.278,73.278,42.154
07/01/1980 18:00,73.315,26.829,42.83,73.315,73.315,73.315,32.928,73.315,66.808,20.3,30.638,73.315,73.315,44.531,73.315,26.03,20.032,NaN,73.315,73.315,38.856,47.184,20.009,56.438,20.13,73.315,66.551,73.315,73.315,42.201
07/01/1980 19:00,73.352,27.347,42.783,73.352,73.352,73.352,34.704,73.352,63.904,20.345,29.075,73.352,73.352,45.323,73.352,26.127,NaN,NaN,73.352,73.352,38.505,47.077,20.009,56.331,20.299,73.352,68,73.352,73.352,43.222
07/01/1980 20:00,73.388,31.305,44.41,73.388,73.388,73.388,38.724,73.388,66.389,20.506,22.559,73.388,73.388,45.571,73.388,26.35,NaN,20.032,73.546,73.388,37.37,47.172,20.091,63.397,24.912,73.388,71.367,73.388,73.388,48.3
07/01/1980 21:00,73.423,32.407,45.182,73.423,73.423,73.423,38.89,73.423,62.76,20.572,21.756,73.423,73.423,45.147,73.423,26.292,NaN,20.032,72.983,73.423,37.094,47.384,20.106,65.123,25.514,73.423,72.206,73.423,73.423,49.02
07/01/1980 22:00,73.459,38.146,41.036,73.459,73.459,73.459,33.404,73.459,62.608,20.635,20.093,73.459,73.459,40.628,73.459,28.212,NaN,NaN,72.363,73.459,35.124,47.805,20.106,70.152,32.835,73.459,70.393,73.459,73.459,48.061
07/01/1980 23:00,73.494,38.643,41.24,73.494,73.494,73.494,37.259,73.494,62.652,20.406,20.032,73.494,73.494,39.725,73.494,28.78,NaN,NaN,72.378,73.494,35.28,47.039,20.106,70.509,33.773,73.494,70.553,72.9,73.494,49.333
08/01/1980 00:00,73.529,40.415,38.829,64.335,73.529,73.529,43.836,73.529,68.16,20.185,NaN,73.529,73.529,37.81,73.529,34.657,NaN,NaN,65.389,73.529,39.52,44.113,20.111,67.47,40.383,67.045,73.529,69.404,73.529,56.748
08/01/1980 01:00,73.564,40.452,36.584,67.379,73.564,73.564,45.767,73.564,68.441,20.159,NaN,73.564,73.564,37.99,73.564,36.108,NaN,NaN,64.327,73.564,40.967,44.639,20.107,65.953,42.175,61.687,73.564,69.677,73.564,58.32
08/01/1980 02:00,73.598,42.867,26.327,73.598,73.598,73.598,45.365,73.598,73.598,20.124,NaN,73.598,73.598,38.146,73.598,52.429,NaN,20.08,59.876,73.598,46.008,48.478,20.088,57.117,51.147,32.617,73.598,69.663,73.598,68.114
08/01/1980 03:00,73.632,43.849,24.531,73.632,73.632,73.632,43.131,73.632,73.632,20.129,NaN,73.632,73.632,37.76,73.632,53.863,NaN,20.083,60.354,73.632,45.885,49.145,20.087,55.36,51.953,30.42,73.632,70.257,73.632,69.695
08/01/1980 04:00,73.666,49.746,20.51,73.666,73.666,73.666,38.886,73.666,73.666,20.192,20.096,73.666,73.666,36.878,73.666,59.291,NaN,20.07,63.653,73.666,52.907,50.472,20.105,39.896,59.227,23.512,73.666,71.511,73.666,72.082
08/01/1980 05:00,73.699,51.281,20.362,73.699,73.699,73.699,40.442,73.699,71.847,20.301,20.13,73.699,73.699,37.125,73.699,61.407,NaN,20.07,65.285,73.699,53.229,50.671,20.105,38.247,59.82,23.094,73.699,72.236,73.699,72.276
08/01/1980 06:00,73.733,57.997,20.107,73.733,73.733,73.733,43.794,73.733,70.736,20.747,20.91,73.733,73.733,38.811,73.733,68.951,NaN,20.009,72.789,73.733,39.814,53.95,20.012,31.339,67.222,21.465,73.733,73.733,73.733,74.365
08/01/1980 07:00,73.765,59.162,20.088,73.765,73.765,73.765,44.625,73.765,73.765,21.12,21.167,73.765,73.765,39.129,73.765,70.937,NaN,20.009,70.404,73.765,37.252,54.367,20.01,32.527,70.045,21.273,73.765,73.437,73.765,74.612
08/01/1980 08:00,73.798,64.498,20.037,73.798,73.798,73.798,42.496,73.798,73.798,21.909,23.795,74.539,73.798,37.155,27.101,73.798,20.029,20.083,72.79,73.798,28.16,50.727,NaN,40.519,72.211,20.365,73.798,72.889,73.798,76.33
08/01/1980 09:00,73.831,65.261,NaN,73.831,73.831,73.831,38.699,74.247,73.831,22.289,24.672,74.101,73.831,36.005,27.105,73.831,20.03,20.079,73.116,73.831,28.108,49.1,NaN,40.551,72.723,20.292,73.831,74.714,73.831,72.704
08/01/1980 10:00,73.863,65.266,NaN,73.863,66.453,73.863,26.914,71.366,73.863,24.817,33.546,72.834,73.863,30.048,27.11,73.798,20.031,20.071,62.55,71.725,28.465,43.328,NaN,47.286,72.715,20.334,73.863,73.863,73.863,37.615
08/01/1980 11:00,73.895,65.69,NaN,73.895,60.811,73.895,25.149,71.896,73.895,24.864,35.136,72.426,74.919,29.159,27.114,73.98,20.032,20.072,58.372,65.844,28.237,43.091,NaN,49.147,73.435,20.471,73.895,73.895,73.895,34.305
08/01/1980 12:00,73.926,69.261,NaN,73.926,39.95,73.926,24.338,73.25,73.926,26.569,49.967,60.809,71.777,25.019,27.118,73.764,20.04,20.214,34.15,44.871,30.123,43.474,20.034,54.496,73.926,22.16,73.926,73.926,73.926,26.039
08/01/1980 13:00,73.958,69.953,NaN,73.68,41.64,73.958,24.452,73.666,73.958,29.118,50.539,59.494,72.039,24.715,NaN,74.984,20.035,20.218,31.569,44.156,31.253,44.586,20.033,53.416,73.958,21.977,73.958,73.958,73.958,25.872
08/01/1980 14:00,73.989,72.759,NaN,32.863,46.75,73.989,23.254,73.989,73.989,38.589,57.81,64.734,70.85,23.601,NaN,73.989,20.035,20.101,25.687,43.287,38.91,32.167,20.034,45.199,74.208,21.593,73.989,73.989,73.989,23.147
08/01/1980 15:00,74.02,73.342,NaN,26.981,52.461,74.02,21.915,73.536,74.02,47.275,57.286,66.404,70.447,23.684,27.13,74.02,20.034,20.081,25.493,43.194,38.575,33.274,20.033,45.03,73.728,21.55,74.02,74.02,74.02,22.389
08/01/1980 16:00,74.051,74.051,NaN,20.014,67.368,74.051,21.566,54.589,74.051,66.973,59.035,68.275,71.629,24.719,27.134,74.051,20.03,NaN,26.528,41.481,45.789,68.882,20.031,49.27,76.096,21.899,74.051,74.051,74.051,20.457
08/01/1980 17:00,74.081,74.081,NaN,20.009,71.641,74.081,21.95,50.036,74.081,74.716,59.399,70.155,71.784,24.944,27.138,74.081,20.03,NaN,27.616,41.955,49.421,71.108,20.032,50.976,71.798,21.967,74.081,74.081,73.348,20.368
08/01/1980 18:00,74.111,74.111,20.165,20.122,74.111,74.111,21.136,37.779,74.111,71.196,63.804,73.971,70.095,26.953,27.142,74.111,20.04,NaN,34.496,43.799,71.603,74.111,20.079,59.486,40.75,22.961,74.111,74.111,73.549,20.082
08/01/1980 19:00,74.142,74.142,20.208,20.374,74.142,74.142,21.362,33.856,74.142,70.907,64.067,75.1,70.561,27.118,27.146,74.142,20.044,NaN,35.193,44.526,74.142,74.142,20.089,60.948,39.784,23.208,74.142,74.142,74.142,20.071
08/01/1980 20:00,74.171,74.171,20.433,32.322,74.171,61.026,23.143,26.249,74.171,70.458,63.788,74.171,74.171,25.247,74.171,74.171,20.176,NaN,35.977,50.301,78.512,72.735,20.27,66.928,50.881,24.946,74.171,74.171,74.171,NaN
08/01/1980 21:00,74.201,74.201,20.489,36.44,74.201,57.767,23.265,25.125,74.201,70.812,65.503,74.201,74.201,24.252,74.201,74.201,20.195,NaN,36.025,51.221,77.862,72.066,20.264,68.089,47.608,25.159,74.022,74.201,74.201,NaN
08/01/1980 22:00,74.23,74.23,20.224,58.289,74.23,52.139,23.45,22.058,62.139,74.391,65.658,74.23,74.23,21.709,74.23,69.27,23.367,NaN,34.926,49.057,66.279,68.294,20.534,70.513,33.343,24.61,56.136,74.23,74.23,21.107
08/01/1980 23:00,74.259,74.259,20.314,60.005,74.259,51.775,23.07,21.775,54.285,72.453,66.393,74.259,74.259,21.454,74.259,69.476,23.082,NaN,34.593,48.995,65.239,67.653,20.505,71.018,36.022,24.175,55.09,74.259,74.259,21.771
09/01/1980 00:00,74.288,74.288,21.263,59.223,74.288,55.169,22.92,21.144,45.77,69.502,69.693,74.288,74.288,20.607,74.288,69.649,21.236,20.03,33.903,43.275,60.175,64.114,20.452,74.288,43.6,23.478,53.785,74.288,27.166,31.688
09/01/1980 01:00,74.317,74.317,21.446,58.085,74.317,50.283,22.684,20.693,46.709,69.032,67.991,74.317,74.317,20.562,74.317,68.116,21,20.03,35.004,41.415,59.356,63.503,20.473,74.317,46.193,24.062,54.084,74.774,27.169,33.413
09/01/1980 02:00,74.345,74.345,22.591,51.251,74.345,38.278,23.471,20.511,46.465,71.742,49.054,74.345,74.345,20.463,74.345,58.782,20.149,20.031,44.988,34.151,50.132,61.328,20.67,73.427,56.073,28.5,68.88,66.685,27.173,39.679
09/01/1980 03:00,74.374,74.374,22.86,49.98,74.374,40.372,23.66,21.175,49.457,74.002,47.099,74.374,74.374,20.493,74.374,58.475,20.134,20.03,46.235,33.587,50.574,60.788,20.679,74.594,57.489,29.017,71.01,66.851,27.177,40.491
09/01/1980 04:00,74.402,74.402,24.905,46.931,74.402,62.388,24.812,24.325,61.708,74.402,38.942,74.402,74.402,20.648,74.402,56.232,20.067,20.032,54.549,33.197,49.316,59.095,20.904,74.402,46.367,32.289,71.065,56.313,27.181,53.249
09/01/1980 05:00,74.43,74.43,25.573,47.127,74.43,67.133,25.5,25.668,69.299,74.43,37.414,74.43,74.43,20.666,74.43,55.501,20.06,20.032,54.488,33.996,49.223,58.767,20.955,74.43,46.161,32.535,72.369,52.299,27.184,54.36
09/01/1980 06:00,74.457,74.457,29.084,48.814,27.188,74.457,25.251,31.601,72.27,74.457,31.387,74.457,74.457,20.949,74.457,49.404,20.031,20.034,50.843,38.821,47.804,57.974,21.379,74.457,36.719,32.065,74.457,70.943,74.457,67.564
09/01/1980 07:00,74.485,74.485,30.225,49.781,27.192,74.485,24.495,35.014,74.438,74.485,31.107,74.485,74.485,21.095,74.485,48.064,20.03,20.034,49.089,39.109,47.45,57.745,21.381,74.485,36.462,32.177,74.485,71.446,74.485,70.553
09/01/1980 08:00,74.512,74.512,36.762,51.509,27.195,74.512,25.395,44.277,74.512,74.512,30.115,74.512,74.512,21.984,74.512,42.214,NaN,20.032,38.079,37.16,45.539,55.14,21.101,74.512,32.876,30.764,74.512,55.579,74.512,73.906
